geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000268632,15,29.975,"[27.73, 32.22]",0,0.3,"[0.33, 0.27]",100,45.42,AC073657.1,,,,,,,,,,",0.33,0.27",,
ENSG00000268635,11,28.45,[28.45],0,0.29,[0.29],100,51.52,DKFZP434E1119,,,,,,,,,,",0.29",,
ENSG00000268640,12,66.66,"[66.24, 67.08]",0,1.765,"[0.55, 2.98]",100,52.76,AC026369.1,,,,,,,,,,",0.55,2.98",,
ENSG00000268656,2,33.14333333,"[34.0, 33.01, 32.42]",0,0.093333333,"[0.11, 0.08, 0.09]",100,40.99,AC110084.1,,,,,,,,,,",0.11,0.08,0.09",,
ENSG00000268662,1,32.61,"[33.76, 30.55, 33.52]",0,0.086666667,"[0.1, 0.1, 0.06]",100,39.75,AL596220.1,,,,,,,,,,",0.1,0.1,0.06",,
ENSG00000268674,1,25.7,[25.7],0,19.52,[19.52],100,56.86,FAM231B,,,,,,,,,,",19.52",,
ENSG00000268688,2,30.62,[30.62],0,0.08,[0.08],100,37.25,AC007382.1,,,,,,,,,,",0.08",,
ENSG00000268706,18,32.975,"[33.18, 32.77]",0,24.085,"[48.13, 0.04]",50,45.3,AC009802.1,,,,,,,,,,",0.04",,
ENSG00000268708,9,10,[10.0],100,0.41,[0.41],100,62.35,BX088651.2,,,,,,,,,",10",",0.41",,
ENSG00000268716,12,35.05,[35.05],0,0.17,[0.17],100,46.97,AC055736.1,,,,,,,,,,",0.17",,
ENSG00000268730,15,32.00666667,"[33.25, 34.48, 28.29]",0,0.056666667,"[0.05, 0.06, 0.06]",100,31.19,AC022819.2,,,,,,,,,,",0.05,0.06,0.06",,
ENSG00000268735,13,33.475,"[32.76, 34.19]",0,0.395,"[0.63, 0.16]",100,40.87,AL139080.1,,,,,,,,,,",0.63,0.16",,
ENSG00000268759,15,25.29,[25.29],0,0.14,[0.14],100,54.76,AC135983.2,,,,,,,,,,",0.14",,
ENSG00000268781,4,33.17,[33.17],0,0.12,[0.12],100,49.36,AL590235.1,,,,,,,,,,",0.12",,
ENSG00000268791,4,32.14,[32.14],0,0.2,[0.2],100,49.02,AC093323.1,,,,,,,,,,",0.2",,
ENSG00000268797,19,35.675,"[34.88, 36.47]",0,39.775,"[77.9, 1.65]",50,48.18,CTC-490E21.12,,,,,,,,,,",1.65",,
ENSG00000268798,19,34.47,[34.47],0,1.74,[1.74],100,57,AC027307.3,,,,,,,,,,",1.74",,
ENSG00000268800,5,33.195,"[34.25, 32.14]",0,33.62,"[67.03, 0.21]",50,34.13,AC112205.1,,,,,,,,,,",0.21",,
ENSG00000268805,21,32.89666667,"[32.42, 33.16, 33.11]",0,0.173333333,"[0.13, 0.14, 0.25]",100,46.33,PRED57,,,,,,,,,,",0.13,0.14,0.25",,
ENSG00000268809,2,34.86,[34.86],0,0.13,[0.13],100,41.67,AC012360.2,,,,,,,,,,",0.13",,
ENSG00000268818,22,32.375,"[31.21, 33.54]",0,3.24,"[3.38, 3.1]",100,51.33,AL049747.1,,,,,,,,,,",3.38,3.1",,
ENSG00000268821,2,26.24,"[27.15, 25.33]",0,0.125,"[0.06, 0.19]",100,33.01,AC068039.1,,,,,,,,,,",0.06,0.19",,
ENSG00000268822,2,15.48,[15.48],100,0.68,[0.68],100,63.6,AC011298.1,,,,,,,,,",15.48",",0.68",,
ENSG00000268838,15,34.15,[34.15],0,0.14,[0.14],100,44.87,AC027228.1,,,,,,,,,,",0.14",,
ENSG00000268852,17,31.56,[31.56],0,0.17,[0.17],100,46.36,AC132872.2,,,,,,,,,,",0.17",,
ENSG00000268856,21,32.92,[32.92],0,0.73,[0.73],100,59.09,AP001579.1,,,,,,,,,,",0.73",,
ENSG00000268858,20,27.49,[27.49],0,19.25,[19.25],100,72.27,C20ORF135,,,,,,,,,,",19.25",,
ENSG00000268865,12,32.5,[32.5],0,3.64,[3.64],100,54.78,AC026310.1,,,,,,,,,,",3.64",,
ENSG00000268882,10,24.56333333,"[14.41, 26.54, 32.74]",33.33333333,0.53,"[0.1, 0.76, 0.73]",100,78.33,AL360181.1,,,,,,,,,",14.41",",0.1,0.76,0.73",,
ENSG00000268885,5,27.08,"[32.97, 18.16, 30.11]",33.33333333,0.186666667,"[0.21, 0.16, 0.19]",100,63.27,AC026740.1,,,,,,,,,",18.16",",0.21,0.16,0.19",,
ENSG00000268891,7,15.6,"[8.28, 15.04, 23.48]",66.66666667,0.046666667,"[0.01, 0.02, 0.11]",100,51.38,AC006014.1,,,,,,,,,",8.28,15.04",",0.01,0.02,0.11",,
ENSG00000268898,2,35.185,"[33.9, 36.47]",0,0.1,"[0.1, 0.1]",100,40.64,AC007377.1,,,,,,,,,,",0.1,0.1",,
ENSG00000268925,10,35.335,"[35.89, 34.78]",0,31.88,"[62.72, 1.04]",50,63.14,AL161645.2,,,,,,,,,,",1.04",,
ENSG00000268926,9,29.7,[29.7],0,0.3,[0.3],100,47.24,DKFZP434H0512,,,,,,,,,,",0.3",,
ENSG00000268941,20,32.94,[32.94],0,0.18,[0.18],100,60.11,MGC4294,,,,,,,,,,",0.18",,
ENSG00000268948,19,29.77,[29.77],0,1.34,[1.34],100,51.34,AC004017.1,,,,,,,,,,",1.34",,
ENSG00000268953,19,29.56,[29.56],0,0.23,[0.23],100,62.63,AC020952.1,,,,,,,,,,",0.23",,
ENSG00000268955,8,14.97,[14.97],100,0.02,[0.02],100,42.53,LRLE1,,,,,,,,,",14.97",",0.02",,
ENSG00000268960,18,34.07,[34.07],0,0.18,[0.18],100,48.23,AC091150.1,,,,,,,,,,",0.18",,
ENSG00000268977,16,33.7,[33.7],0,0.22,[0.22],100,50.54,PIH1,,,,,,,,,,",0.22",,
ENSG00000268991,1,8.81,[8.81],100,0.53,[0.53],100,58.24,FAM231C,,,,,,,,,",8.81",",0.53",,
ENSG00000268996,9,32.8,[32.8],0,13.22,[13.22],100,75.24,AL807752.1,,,,,,,,,,",13.22",,
ENSG00000269000,2,26.06,"[29.09, 23.03]",0,4.42,"[8.45, 0.39]",100,48.17,AC108868.1,,,,,,,,,,",8.45,0.39",,
ENSG00000269011,21,5.98,[5.98],100,0,[0.0],100,63.19,AL050303.1,,,,,,,,,",5.98",",0",,
ENSG00000269018,11,27.28,"[31.95, 33.73, 29.99, 27.23, 25.31, 22.68, 23.31, 24.04]",0,13.87125,"[0.93, 3.99, 66.13, 26.85, 11.89, 0.69, 0.17, 0.32]",75,64.46,AP001362.1,,,,,,,,,,",0.93,3.99,11.89,0.69,0.17,0.32",,
ENSG00000269027,5,34.84,"[34.74, 34.94]",0,0.08,"[0.08, 0.08]",100,36.36,AC010368.2,,,,,,,,,,",0.08,0.08",,
ENSG00000269028,3,31.04,[31.04],0,15.93,[15.93],100,39.9,MTRNR2L12,,,,,,,,,,",15.93",,
ENSG00000269042,11,24.585,"[33.67, 15.5]",50,0.455,"[0.91, 0.0]",100,41.58,AP001925.1,,,,,,,,,",15.5",",0.91,0",,
ENSG00000269047,16,20.365,"[23.04, 17.69]",50,15.65,"[31.25, 0.05]",50,70.39,AC009041.2,,,,,,,,,",17.69",",0.05",,
ENSG00000269048,6,32.85,[32.85],0,0.17,[0.17],100,53.14,Z98049.1,,,,,,,,,,",0.17",,
ENSG00000269049,16,34.17,[34.17],0,1.74,[1.74],100,44.13,AC092291.2,,,,,,,,,,",1.74",,
ENSG00000269064,1,28.235,"[34.47, 22.0]",0,0.15,"[0.2, 0.1]",100,42.29,AL160286.1,,,,,,,,,,",0.2,0.1",,
ENSG00000269071,5,33.27,[33.27],0,0.29,[0.29],100,60.65,AC138517.1,,,,,,,,,,",0.29",,
ENSG00000269074,2,30.575,"[30.72, 30.43]",0,0.77,"[0.41, 1.13]",100,52.09,AC099344.1,,,,,,,,,,",0.41,1.13",,
ENSG00000269093,19,30.5,[30.5],0,0.15,[0.15],100,65.76,AC007773.3,,,,,,,,,,",0.15",,
ENSG00000269094,17,33.91,[33.91],0,0.71,[0.71],100,53.28,AC006449.1,,,,,,,,,,",0.71",,
ENSG00000269095,19,26.79,"[22.45, 31.13]",0,41.27,"[7.51, 75.03]",50,57.69,AC010646.3,,,,,,,,,,",7.51",,
ENSG00000269103,22,28.305,"[32.98, 23.63]",0,0.19,"[0.14, 0.24]",100,48.87,AC002472.1,,,,,,,,,,",0.14,0.24",,
ENSG00000269104,22,31.06,"[28.67, 33.45]",0,0.325,"[0.28, 0.37]",100,49.83,AL035681.1,,,,,,,,,,",0.28,0.37",,
ENSG00000269117,20,32.99,[32.99],0,0.14,[0.14],100,52.86,AL121901.1,,,,,,,,,,",0.14",,
ENSG00000269120,13,34.12,[34.12],0,0.2,[0.2],100,50,AL133318.1,,,,,,,,,,",0.2",,
ENSG00000269121,16,31.795,"[31.54, 32.05]",0,1.21,"[1.86, 0.56]",100,52.4,AC007216.2,,,,,,,,,,",1.86,0.56",,
ENSG00000269155,6,34.3,[34.3],0,0.23,[0.23],100,58.17,AL009178.1,,,,,,,,,,",0.23",,
ENSG00000269165,10,33.96,[33.96],0,0.15,[0.15],100,41.17,AC069547.1,,,,,,,,,,",0.15",,
ENSG00000269169,19,31.055,"[30.52, 31.59]",0,0.245,"[0.19, 0.3]",100,55.4,AC004528.1,,,,,,,,,,",0.19,0.3",,
ENSG00000269182,15,58.165,"[58.0, 58.33]",0,0.3,"[0.28, 0.32]",100,34.13,AC010760.1,,,,,,,,,,",0.28,0.32",,
ENSG00000269185,7,34.05,[34.05],0,0.13,[0.13],100,42.32,FLJ00325,,,,,,,,,,",0.13",,
ENSG00000269197,8,34.02,[34.02],0,0.1,[0.1],100,28.76,AC090574.1,,,,,,,,,,",0.1",,
ENSG00000269205,16,36.31,[36.31],0,0.95,[0.95],100,55.68,AC005606.1,,,,,,,,,,",0.95",,
ENSG00000269215,5,32.99,[32.99],0,0.26,[0.26],100,31.26,AC008964.1,,,,,,,,,,",0.26",,
ENSG00000269223,20,34.74,[34.74],0,3.9,[3.9],100,63.43,AL158091.1,,,,,,,,,,",3.9",,
ENSG00000269259,10,33.54,[33.54],0,0.28,[0.28],100,64.65,HUG1,,,,,,,,,,",0.28",,
ENSG00000269267,5,33.44,[33.44],0,0.07,[0.07],100,31.56,AC008498.1,,,,,,,,,,",0.07",,
ENSG00000269279,1,29.985,"[27.6, 32.37]",0,37.535,"[6.45, 68.62]",50,44.49,AL136376.1,,,,,,,,,,",6.45",,
ENSG00000269282,12,34.3,[34.3],0,0.14,[0.14],100,31.98,AC024257.1,,,,,,,,,,",0.14",,
ENSG00000269302,4,33.41,[33.41],0,0.37,[0.37],100,67.79,AC110771.1,,,,,,,,,,",0.37",,
ENSG00000269305,9,31.65,[31.65],0,0.16,[0.16],100,52.48,AL158147.2,,,,,,,,,,",0.16",,
ENSG00000269308,1,36.91,"[38.79, 36.8, 35.14]",0,0.1,"[0.11, 0.1, 0.09]",100,38.74,AL645608.2,,,,,,,,,,",0.11,0.1,0.09",,
ENSG00000269337,9,25.93,[25.93],0,0.04,[0.04],100,62.5,AL591479.1,,,,,,,,,,",0.04",,
ENSG00000269339,12,19.395,"[26.72, 12.07]",50,0.055,"[0.1, 0.01]",100,35.84,AC139768.1,,,,,,,,,",12.07",",0.1,0.01",,
ENSG00000269358,1,23.60333333,"[29.49, 21.38, 19.94]",33.33333333,0.1,"[0.15, 0.08, 0.07]",100,39.05,AC138393.1,,,,,,,,,",19.94",",0.15,0.08,0.07",,
ENSG00000269363,2,34.61,[34.61],0,0.21,[0.21],100,68.57,MGC4771,,,,,,,,,,",0.21",,
ENSG00000269367,12,30.715,"[31.67, 29.76]",0,0.23,"[0.23, 0.23]",100,35.72,AC020629.1,,,,,,,,,,",0.23,0.23",,
ENSG00000269375,14,33.48,[33.48],0,0.19,[0.19],100,53.4,AL117190.3,,,,,,,,,,",0.19",,
ENSG00000269383,2,32.9,[32.9],0,6.82,[6.82],100,44.22,AC012493.2,,,,,,,,,,",6.82",,
ENSG00000269396,7,15.69571429,"[21.79, 10.75, 4.46, 3.94, 17.22, 16.63, 35.08]",71.42857143,2.178571429,"[3.21, 1.73, 0.74, 0.66, 3.09, 2.87, 2.95]",100,67.56,AC187652.1,,,,,,,,,",10.75,4.46,3.94,17.22,16.63",",3.21,1.73,0.74,0.66,3.09,2.87,2.95",,
ENSG00000269402,17,23.84,[23.84],0,0.33,[0.33],100,70.02,AC116407.2,,,,,,,,,,",0.33",,
ENSG00000269407,20,31.98333333,"[33.21, 29.84, 32.9]",0,0.306666667,"[0.13, 0.19, 0.6]",100,51.06,AL096677.1,,,,,,,,,,",0.13,0.19,0.6",,
ENSG00000269408,9,28.67,"[29.54, 27.8]",0,1.105,"[1.09, 1.12]",100,61.78,AL390778.1,,,,,,,,,,",1.09,1.12",,
ENSG00000269415,3,35.505,"[34.73, 36.28]",0,0.105,"[0.1, 0.11]",100,43.09,NPCDR1,,,,,,,,,,",0.1,0.11",,
ENSG00000269417,2,33.295,"[32.66, 33.93]",0,0.22,"[0.21, 0.23]",100,54.01,AC022210.1,,,,,,,,,,",0.21,0.23",,
ENSG00000269422,16,34.875,"[34.66, 35.09]",0,0.18,"[0.2, 0.16]",100,62.22,AC092384.1,,,,,,,,,,",0.2,0.16",,
ENSG00000269430,21,32.13,[32.13],0,0.46,[0.46],100,61.28,LRRC3DN,,,,,,,,,,",0.46",,
ENSG00000269446,7,28.73,[28.73],0,0.27,[0.27],100,50.5,AC006967.1,,,,,,,,,,",0.27",,
ENSG00000269449,7,32.64,[32.64],0,0.24,[0.24],100,41.16,AC002451.1,,,,,,,,,,",0.24",,
ENSG00000269468,1,31.03833333,"[25.7, 32.23, 27.7, 34.89, 35.11, 30.6]",0,0.518333333,"[0.02, 0.38, 1.08, 0.68, 0.61, 0.34]",100,50.58,AC004824.2,,,,,,,,,,",0.02,0.38,1.08,0.68,0.61,0.34",,
ENSG00000269476,19,32.76333333,"[32.09, 35.66, 30.54]",0,18.75,"[6.16, 0.17, 49.92]",66.66666667,45.93,CTD-2583A14.9,,,,,,,,,,",6.16,0.17",,
ENSG00000269494,6,33.43,[33.43],0,0.07,[0.07],100,34.2,AL359693.1,,,,,,,,,,",0.07",,
ENSG00000269496,3,32.89,[32.89],0,0.18,[0.18],100,53.1,AC007919.2,,,,,,,,,,",0.18",,
ENSG00000269506,4,33.37,[33.37],0,0.07,[0.07],100,30.3,AC110792.1,,,,,,,,,,",0.07",,
ENSG00000269514,12,32.69,[32.69],0,0.18,[0.18],100,45.9,DKFZP779L1853,,,,,,,,,,",0.18",,
ENSG00000269515,10,34.1,"[34.58, 33.62]",0,16.11,"[31.97, 0.25]",50,48.88,AL137026.1,,,,,,,,,,",0.25",,
ENSG00000269529,12,31.7,"[28.98, 34.42]",0,0.195,"[0.22, 0.17]",100,40.49,AC140061.12,,,,,,,,,,",0.22,0.17",,
ENSG00000269531,12,33.73,"[33.89, 33.57]",0,30.14,"[0.11, 60.17]",50,34.78,AC073569.1,,,,,,,,,,",0.11",,
ENSG00000269549,20,33.88,[33.88],0,0.13,[0.13],100,46.98,AL031663.2,,,,,,,,,,",0.13",,
ENSG00000269558,7,8.19,"[8.7, 13.43, 2.44]",100,1.383333333,"[1.7, 2.43, 0.02]",100,65.67,AC104057.1,,,,,,,,,",8.7,13.43,2.44",",1.7,2.43,0.02",,
ENSG00000269563,2,33.53,[33.53],0,0.21,[0.21],100,44.12,AC138655.1,,,,,,,,,,",0.21",,
ENSG00000269570,11,34.21,[34.21],0,7.96,[7.96],100,26.9,AP001350.1,,,,,,,,,,",7.96",,
ENSG00000269591,13,33.41,[33.41],0,0.09,[0.09],100,33.72,AL354808.2,,,,,,,,,,",0.09",,
ENSG00000269605,20,31.56,"[30.31, 32.81]",0,2.545,"[0.26, 4.83]",100,48.97,Z97053.1,,,,,,,,,,",0.26,4.83",,
ENSG00000269620,1,32.51,[32.51],0,0.32,[0.32],100,55.07,AL590560.1,,,,,,,,,,",0.32",,
ENSG00000269624,1,31.92,[31.92],0,0.23,[0.23],100,35.14,AL138847.1,,,,,,,,,,",0.23",,
ENSG00000269630,18,33.84,[33.84],0,7.85,[7.85],100,34.63,AC015989.2,,,,,,,,,,",7.85",,
ENSG00000269633,2,16.07,[16.07],100,0.1,[0.1],100,48.29,AC017081.1,,,,,,,,,",16.07",",0.1",,
ENSG00000269647,1,2.59,[2.59],100,0,[0.0],100,59.74,BX842679.1,,,,,,,,,",2.59",",0",,
ENSG00000269650,20,28.82666667,"[26.66, 26.52, 33.3]",0,0.253333333,"[0.28, 0.4, 0.08]",100,51.28,AL121895.1,,,,,,,,,,",0.28,0.4,0.08",,
ENSG00000269676,12,10.99,"[28.24, 16.45, 5.99, 4.95, 5.26, 8.56, 2.37, 16.1]",87.5,2.485,"[3.53, 3.41, 1.89, 1.32, 2.41, 3.04, 0.95, 3.33]",100,68.41,MUC8,,,,,,,,,",16.45,5.99,4.95,5.26,8.56,2.37,16.1",",3.53,3.41,1.89,1.32,2.41,3.04,0.95,3.33",,
ENSG00000269679,18,32.24,[32.24],0,0.11,[0.11],100,47.56,AC018445.1,,,,,,,,,,",0.11",,
ENSG00000269686,2,33.2,[33.2],0,0.11,[0.11],100,37.19,AC011755.1,,,,,,,,,,",0.11",,
ENSG00000269690,1,33.02,[33.02],0,1.99,[1.99],100,61.71,AC096677.1,,,,,,,,,,",1.99",,
ENSG00000269700,10,32.43,[32.43],0,0.13,[0.13],100,40.94,AC069547.2,,,,,,,,,,",0.13",,
ENSG00000269709,1,31.61,[31.61],0,0.29,[0.29],100,47.82,AL109659.1,,,,,,,,,,",0.29",,
ENSG00000269738,9,30.4,"[26.17, 34.63]",0,48.19,"[1.86, 94.52]",50,49.4,AL162424.1,,,,,,,,,,",1.86",,
ENSG00000269746,16,11.4,[11.4],100,0.31,[0.31],100,50.13,AC009060.1,,,,,,,,,",11.4",",0.31",,
ENSG00000269753,1,34.9,[34.9],0,0.49,[0.49],100,42.86,AL589739.1,,,,,,,,,,",0.49",,
ENSG00000269766,11,31.245,"[30.55, 31.94]",0,0.2,"[0.28, 0.12]",100,31.2,AL356215.1,,,,,,,,,,",0.28,0.12",,
ENSG00000269781,7,28.36,[28.36],0,6.1,[6.1],100,61.37,FLJ20306,,,,,,,,,,",6.1",,
ENSG00000269783,10,34.4,[34.4],0,0.2,[0.2],100,50.15,GOLGA7B,,,,,,,,,,",0.2",,
ENSG00000269795,1,33.695,"[33.54, 33.85]",0,0.18,"[0.26, 0.1]",100,34.53,AC092782.1,,,,,,,,,,",0.26,0.1",,
ENSG00000269804,1,33.41,[33.41],0,13.39,[13.39],100,48.86,AL353354.2,,,,,,,,,,",13.39",,
ENSG00000269808,19,34.35,[34.35],0,16.36,[16.36],100,63.67,AC010327.2,,,,,,,,,,",16.36",,
ENSG00000269810,15,31.75,[31.75],0,0.18,[0.18],100,53.03,AC015660.1,,,,,,,,,,",0.18",,
ENSG00000269831,1,29.93,"[31.99, 27.81, 29.99]",0,0.17,"[0.17, 0.13, 0.21]",100,39.6,AL669831.1,,,,,,,,,,",0.17,0.13,0.21",,
ENSG00000269846,20,33.47,[33.47],0,17.08,[17.08],100,55.52,RBL1,,,,,,,,,,",17.08",,
ENSG00000269855,19,27.92,[27.92],0,17.81,[17.81],100,76.34,AC012313.1,,,,,,,,,,",17.81",,
ENSG00000269866,16,24.99,[24.99],0,0.54,[0.54],100,48.29,FKSG63,,,,,,,,,,",0.54",,
ENSG00000269879,10,33.58,[33.58],0,0.1,[0.1],100,45,AL353583.1,,,,,,,,,,",0.1",,
ENSG00000269883,14,32.56,[32.56],0,0.12,[0.12],100,61.97,AC007375.1,,,,,,,,,,",0.12",,
ENSG00000269920,10,33.1875,"[32.81, 33.22, 33.6, 33.12]",0,1.335,"[1.56, 1.74, 1.88, 0.16]",100,38.22,RP11-690P14.4,,,,,,,,,,",1.56,1.74,1.88,0.16",,
ENSG00000269948,10,33.08181818,"[35.67, 33.19, 31.74, 30.99, 32.26, 33.87, 33.36, 32.88, 33.22, 33.6, 33.12]",0,1.374545455,"[0.12, 1.7, 1.85, 1.68, 1.72, 1.48, 1.22, 1.57, 1.74, 1.88, 0.16]",100,37.43,RP11-248J23.6,,,,,,,,,,",0.12,1.7,1.85,1.68,1.72,1.48,1.22,1.57,1.74,1.88,0.16",,
ENSG00000269964,6,33.615,"[33.61, 34.29, 32.92, 33.64]",0,2.6675,"[2.83, 2.82, 2.62, 2.4]",100,36.96,MEI4,,,,,,,,,,",2.83,2.82,2.62,2.4",,
ENSG00000270149,1,32.33666667,"[34.33, 30.74, 31.94]",0,9.91,"[2.82, 0.42, 26.49]",66.66666667,47.37,RP11-544M22.13,,,,,,,,,,",2.82,0.42",,
ENSG00000270188,1,33.43,[33.43],0,1.79,[1.79],100,38.66,MTRNR2L11,,,,,,,,,,",1.79",,
ENSG00000270249,7,22.37285714,"[46.02, 18.41, 18.63, 48.15, 9.19, 3.53, 12.68]",71.42857143,10.38428571,"[17.59, 13.97, 0.63, 25.52, 0.09, 7.87, 7.02]",85.71428571,52.04,RP11-514P8.7,,,,,,,,,",18.41,18.63,9.19,3.53,12.68",",17.59,13.97,0.63,0.09,7.87,7.02",,
ENSG00000270299,20,32.50666667,"[35.11, 32.32, 30.09]",0,30.53666667,"[81.84, 0.17, 9.6]",66.66666667,53.26,RP5-850E9.3,,,,,,,,,,",0.17,9.6",,
ENSG00000270394,4,34.3,[34.3],0,8.36,[8.36],100,38.01,MTRNR2L13,,,,,,,,,,",8.36",,
ENSG00000271079,7,5.95,[5.95],100,6.74,[6.74],100,41.28,CTAGE15,,,,,,,,,",5.95",",6.74",,
ENSG00000271303,20,31.42,"[34.94, 27.9]",0,50.295,"[88.93, 11.66]",50,52.81,SRXN1,617583,"SRXN1, SRX",Sulfiredoxin 1,SRXN1,140809,ENSG00000271303,,,,",11.66",,
ENSG00000271321,7,14.79,[14.79],100,17.62,[17.62],100,41.33,CTAGE6,,,,,,,,,",14.79",",17.62",,
ENSG00000272195,1,27.91,[27.91],0,7.71,[7.71],100,62.79,RP11-156E8.1,,,,,,,,,,",7.71",,
ENSG00000272214,12,34.9,[34.9],0,0.4,[0.4],100,46.88,AC079602.1,,,,,,,,,,",0.4",,
ENSG00000272268,2,33.66,[33.66],0,3.51,[3.51],100,43.56,DKFZP761K2322,,,,,,,,,,",3.51",,
ENSG00000272921,12,33.365,"[34.11, 32.62]",0,35.575,"[53.64, 17.51]",50,39.32,RP11-500M8.7,,,,,,,,,,",17.51",,
ENSG00000273047,20,30.435,"[34.12, 26.75]",0,12.49,"[24.24, 0.74]",50,75.95,RP4-583P15.14,,,,,,,,,,",0.74",,
ENSG00000273259,14,35.61,"[34.4, 36.82]",0,34.275,"[68.37, 0.18]",50,49.31,RP11-986E7.7,,,,,,,,,,",0.18",,
ENSG00000273395,1,33.33,[33.33],0,0.25,[0.25],100,55.45,FLJ00388,,,,,,,,,,",0.25",,
ENSG00000073009,X,7.28,"[24.47, 23.42, 2.33, 0.07, 2.12, 0.22, 0.22, 0.41, 10.05, 9.49]",80,9.976,"[30.53, 49.28, 2.5, 0.0, 0.26, 0.0, 0.0, 1.43, 6.11, 9.65]",80,55.97,IKBKG,,,,,,,,,",2.33,0.07,2.12,0.22,0.22,0.41,10.05,9.49",",2.5,0,0.26,0,0,1.43,6.11,9.65",,
ENSG00000102080,X,10.83,"[13.97, 13.78, 12.14, 3.43]",100,0.0675,"[0.0, 0.04, 0.0, 0.23]",100,49.67,TEX28P2,,,,,,,,,",13.97,13.78,12.14,3.43",",0,0.04,0,0.23",,
ENSG00000102109,X,22.12333333,"[23.08, 22.18, 21.11]",0,7.343333333,"[9.78, 10.31, 1.94]",100,55.6,PCSK1N,300399,"PCSK1N, PROSAAS","Proprotein convertase, subtilisin/kexin-type, 1, inhibitor of",PCSK1N,27344,ENSG00000102109,,,,",9.78,10.31,1.94",,
ENSG00000102178,X,20.725,"[23.29, 22.73, 22.12, 14.76]",25,37.155,"[63.1, 61.93, 18.78, 4.81]",50,61.31,UBL4A,312070,"UBL4A, GDX, UBL4, DX254E",Ubiquitin-like 4A,UBL4A,8266,ENSG00000102178,40kb 3' to G6PD,,",14.76",",18.78,4.81",,
ENSG00000123584,X,8.48,[8.48],100,3.91,[3.91],100,58.28,MAGEA9B,300342,"MAGEA9, MAGE9","Melanoma antigen, family A, 9",MAGEA9,4108,ENSG00000123584,,,",8.48",",3.91",,
ENSG00000131721,X,8.37,"[3.85, 21.97, 4.5, 3.16]",75,17.4475,"[5.99, 57.61, 4.3, 1.89]",75,45.15,RHOXF2,300447,"RHOXF2, PEPP2","RHOX homeobox family, member 2",RHOXF2,84528,ENSG00000131721,,,",3.85,4.5,3.16",",5.99,4.3,1.89",,
ENSG00000147380,X,7.033333333,"[2.99, 5.41, 4.47, 0.9, 14.23, 14.2]",100,11.48,"[0.01, 10.61, 1.22, 0.0, 56.78, 0.26]",83.33333333,52.92,OPN1MW,,,,,,,,,",2.99,5.41,4.47,0.9,14.23,14.2",",0.01,10.61,1.22,0,0.26",,
ENSG00000147382,X,21.85857143,"[25.52, 25.11, 24.59, 25.69, 18.19, 17.22, 16.69]",42.85714286,45.12142857,"[78.38, 47.11, 84.14, 89.75, 9.9, 3.49, 3.08]",42.85714286,56.22,FAM58A,,,,,,,,,",18.19,17.22,16.69",",9.9,3.49,3.08",,
ENSG00000154545,X,16.12727273,"[17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 6.5]",100,0.485454545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 5.3]",100,60.03,MAGED4,300702,"MAGED4, MAGEE1, KIAA1859","Melanoma antigen, family D, 4",MAGED4,728239,ENSG00000154545,,,",17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,6.5",",0,0,0,0,0,0,0,0,0,0.04,5.3",,
ENSG00000155622,X,15.43,"[15.43, 15.43, 15.43, 15.43]",100,0,"[0.0, 0.0, 0.0, 0.0]",100,37.83,XAGE2B,300416,"XAGE2, GAGED3","X antigen family, member 2",XAGE2,9502,ENSG00000155622,,,",15.43,15.43,15.43,15.43",",0,0,0,0",,
ENSG00000155984,X,20.48714286,"[31.63, 8.49, 8.0, 25.31, 24.18, 24.24, 21.56]",28.57142857,30.78714286,"[0.0, 1.1, 0.0, 47.45, 75.16, 63.15, 28.65]",42.85714286,42.64,TMEM185A,,,,,,,,,",8.49,8",",0,1.1,0",,
ENSG00000157950,X,18.34833333,"[18.6, 18.6, 18.6, 18.59, 17.86, 17.84]",100,0.001666667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01]",100,45.03,SSX2B,,,,,,,,,",18.6,18.6,18.6,18.59,17.86,17.84",",0,0,0,0,0,0.01",,
ENSG00000159123,X,11.53833333,"[15.61, 20.18, 9.62, 9.29, 9.88, 4.65]",83.33333333,10.90833333,"[20.19, 1.01, 5.17, 6.02, 27.73, 5.33]",66.66666667,44.12,DMRTC1,,,,,,,,,",15.61,9.62,9.29,9.88,4.65",",1.01,5.17,6.02,5.33",,
ENSG00000166008,X,6.38,[6.38],100,0.02,[0.02],100,58.29,MAGEA9,,,,,,,,,",6.38",",0.02",,
